,"""sup-Wheat tjj dd""","""sup-Citrus tjj dd""","""Sup- Rice tjj dd""","""sup-Apple tjj dd""","""sup-Sorgum tjdd""","""Sup-grainmaize Tjdd""","""Sup-tomato tjdd""","""sup-Rapeseed tjdd""",supply of tomato tj,supply of apple Tj,supply of Rice Tj,supply of citrus Tj,spply of wheat Tj,supply of rapeseed Tj,supply of rice zr,supply of citrus zr,supply of rapeseed zr,supply of wheat,supply of apple,supply of tomato,supply of grainmaize,supply of chickpea,supply of rice,supply of rapeseed,supply of citrus
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98112e-05,0.0,0.0,0.0,0.000205553536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001219328
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98112e-05,0.0,0.0,0.0,0.000205553536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001219328
121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6426749999999996e-05,0.0,0.0,0.0,0.000232853615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138127
131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
140.0,0.0,0.020961348496200002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,6.304230000000002e-05,0.0,0.0,0.0,0.00026015369400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015432120000000003
141.0,0.0,0.0256194259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,7.70517e-05,0.0,0.0,0.0,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
142.0,0.0,0.0256194259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,7.70517e-05,0.0,0.0,0.0,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
143.0,0.0,0.0256194259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,7.70517e-05,0.0,0.0,0.0,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
144.0,0.0,0.0256194259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,7.70517e-05,0.0,0.0,0.0,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
145.0,0.0,0.0256194259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,7.70517e-05,0.0,0.0,0.0,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
146.0,0.0,0.0256194259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,7.70517e-05,0.0,0.0,0.0,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
147.0,0.0,0.0256194259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,7.70517e-05,0.0,0.0,0.0,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
148.0,0.0,0.0256194259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,7.70517e-05,0.0,0.0,0.0,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
149.0,0.0,0.0256194259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019545360900000003,0.0,7.70517e-05,0.0,0.0,0.0,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
150.0,0.0,0.0256194259398,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.70517e-05,0.0,0.0,0.004058619675300001,0.000317965626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001886148
151.0,0.0,0.026007599060099997,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
152.0,0.0,0.026007599060099997,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
153.0,0.0,0.026007599060099997,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
154.0,0.0,0.026007599060099997,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
155.0,0.0,0.026007599060099997,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
156.0,0.0,0.026007599060099997,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
157.0,0.0,0.026007599060099997,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
158.0,0.0,0.026007599060099997,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
159.0,0.0,0.026007599060099997,0.0,0.00596038010925,0.0,0.0,0.0,0.0,0.0,0.0008770354250000001,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
160.0,0.0,0.026007599060099997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,7.821914999999999e-05,0.0,0.0,0.0,0.000322783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019147259999999997
161.0,0.0,0.0285954198621,0.0,0.00653938846272,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
162.0,0.0,0.0285954198621,0.0,0.00653938846272,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
163.0,0.0,0.0285954198621,0.0,0.00653938846272,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
164.0,0.0,0.0285954198621,0.0,0.00653938846272,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
165.0,0.0,0.0285954198621,0.0,0.00653938846272,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
166.0,0.0,0.0285954198621,0.0,0.00653938846272,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
167.0,0.0,0.0285954198621,0.0,0.00653938846272,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
168.0,0.0,0.0285954198621,0.0,0.00653938846272,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
169.0,0.0,0.0285954198621,0.0,0.00653938846272,0.0,0.0,0.0,0.0,0.0,0.000962233152,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
170.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.0045744634230000004,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
171.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.004584196323900001,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
172.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.004584196323900001,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
173.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.004584196323900001,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
174.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.004584196323900001,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
175.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.004584196323900001,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
176.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.004584196323900001,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
177.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.004584196323900001,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
178.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.004584196323900001,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
179.0,0.0,0.0285954198621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000957221521,0.0,8.600215e-05,0.0,0.0,0.004584196323900001,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
180.0,0.0,0.0285954198621,0.0,0.00231603341388,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,8.600215e-05,0.0,0.0,0.0,0.000354901027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021052459999999998
181.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
182.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
183.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
184.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
185.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
186.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
187.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
188.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
189.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000340790908,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
190.0,0.0,0.0125509308897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,3.774755e-05,0.0,0.0,0.0,0.000155771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24022e-05
191.0,0.0,0.005175641604000001,0.0,0.00027247451928,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
192.0,0.0,0.005175641604000001,0.0,0.00027247451928,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
193.0,0.0,0.005175641604000001,0.0,0.00027247451928,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
194.0,0.0,0.005175641604000001,0.0,0.00027247451928,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
195.0,0.0,0.005175641604000001,0.0,0.00027247451928,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
196.0,0.0,0.005175641604000001,0.0,0.00027247451928,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
197.0,0.0,0.005175641604000001,0.0,0.00027247451928,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
198.0,0.0,0.005175641604000001,0.0,0.00027247451928,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
199.0,0.0,0.005175641604000001,0.0,0.00027247451928,0.0,0.0,0.0,0.0,0.0,4.0093048e-05,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
200.0,0.0,0.005175641604000001,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,1.5566000000000003e-05,0.0,0.0,0.0,6.423548000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8104000000000007e-05
201.0,0.0,0.019796829135300002,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
202.0,0.0,0.019796829135300002,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
203.0,0.0,0.019796829135300002,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
204.0,0.0,0.019796829135300002,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
205.0,0.0,0.019796829135300002,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
206.0,0.0,0.019796829135300002,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
207.0,0.0,0.019796829135300002,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
208.0,0.0,0.019796829135300002,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
209.0,0.0,0.019796829135300002,0.0,0.0036443466953700004,0.0,0.0,0.0,0.0,0.0,0.0005362445170000001,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
210.0,0.0,0.019796829135300002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,5.953995000000001e-05,0.0,0.0,0.0,0.00024570071100000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014574780000000003
211.0,0.0,0.0344180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
212.0,0.0,0.0344180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
213.0,0.0,0.0344180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
214.0,0.0,0.0344180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
215.0,0.0,0.0344180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
216.0,0.0,0.0344180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
217.0,0.0,0.0344180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
218.0,0.0,0.0344180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
219.0,0.0,0.0344180166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012178263330000002,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
220.0,0.0,0.0344180166666,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.0001035139,0.0,0.0,0.0,0.00042716594200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002533916
221.0,0.0,0.036100100187900004,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
222.0,0.0,0.036100100187900004,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
223.0,0.0,0.036100100187900004,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
224.0,0.0,0.036100100187900004,0.0,0.009400370915159998,0.0,0.0,0.0,0.0,0.0,0.0013832101559999998,0.0,0.00010857285000000001,0.0,0.0,0.0,0.00044804247300000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002657754
